Fuel Type Code,Station Name,Street Address,City,State,Status Code,Groups With Access Code,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,ID,Updated At,Open Date,EV Connector Types,Country,Access Code,Facility Type,EV Pricing,Restricted Access
ELEC,iPark NYC 549 W 23rd Street - Tesla Destination,549  W 23rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.748931,-74.006078,115158,2021-03-11 23:22:17 UTC,2016-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 55 W 14th Street - Tesla Destination,55 W 14th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.737266,-73.99611,115159,2021-03-11 23:22:17 UTC,2016-05-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Parking - 550 W 25th - Tesla Destination,550  W 25th St,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.749666,-74.005485,115160,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark Eleventh Avenue Garage Corp. - Tesla Destination,552 W 30th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752693,-74.002954,115161,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 560 Third Ave - Tesla Destination,560 3rd Ave,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.748094,-73.976864,115162,2021-03-11 23:22:17 UTC,2016-05-01,J1772 TESLA,US,public,HOTEL,Free,False
ELEC,Rapidpark 575 1st Avenue - Tesla Destination,575 1st Ave,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.742761,-73.974554,115163,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Parkit 575 Washington - Tesla Destination,575 Washington St,New York,NY,E,Public,6.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729474,-74.008847,115164,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Standard Parking 58 W 58th Street - Tesla Destination,58 W 58th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764459,-73.976349,115165,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark 59-63 Allen Street - Tesla Destination,59-63 Allen St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717124,-73.99201,115166,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Champion Parking 90 LLC - Tesla Destination,60 E 90th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.783085,-73.956304,115167,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Champion Parking 60 East End Avenue - Tesla Destination,60 East End Ave,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.772794,-73.946969,115168,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,RapidPark 600 Columbus Ave - Tesla Destination,600 Columbus Ave,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.788716,-73.970934,115169,2021-03-11 23:22:17 UTC,2016-08-15,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Quik Park 600 West 42nd Street (Silver Towers) LLC - Tesla Destination,600 W 42nd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.760809,-73.998773,115170,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,"MTP Parking, The Helena - Tesla Destination",601  W 57th St,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.770771,-73.991789,115171,2021-03-11 23:22:17 UTC,2016-11-01,TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Champion Parking 60 E 8th - Tesla Destination,60-68 E 8th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.730501,-73.993075,115172,2021-03-11 23:22:17 UTC,2015-02-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark NYC 61 Jane Street - Tesla Destination,61 Jane St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.738222,-74.005908,115173,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Parkit 10 Wooster St. - Tesla Destination,6-10 Wooster St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721131,-74.00357,115174,2021-03-11 23:22:17 UTC,2015-02-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,imPark 611 E 83rd Street - Tesla Destination,611 E 83rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.772931,-73.945552,115175,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,MTP 625 W 57th Street - Tesla Destination,625  W 57th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.771431,-73.992964,115176,2021-03-11 23:22:17 UTC,2017-09-01,TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking University 10 Parking - Tesla Destination,63  E 9th St,New York,NY,E,Public - Call ahead,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.731544,-73.992045,115177,2021-03-11 23:22:17 UTC,2016-08-15,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Parkright 670 W 43rd Street - Tesla Destination,670 W 43rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762316,-74.000256,115178,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,HOTEL,Free,False
ELEC,Quik Park Little West LLC - Tesla Destination,70 Little West St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.706976,-74.016962,115179,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Rapidpark 70 Riverside Dr - Tesla Destination,70 Riverside Dr,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.785014,-73.982037,115180,2021-03-11 23:22:17 UTC,2016-11-01,TESLA,US,public,PAY_GARAGE,Free,False
ELEC,The Peninsula Hotel New York - Tesla Destination,700 5th Ave,New York,NY,E,Public,1.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.76178,-73.975057,115181,2021-03-11 23:22:17 UTC,2016-01-01,TESLA,US,public,HOTEL,Free,False
ELEC,Parkright 738 Greenwich Street - Tesla Destination,738 Greenwich St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.735165,-74.007231,115182,2021-03-11 23:22:17 UTC,2016-08-15,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,iPark 650 Parking Corp - Tesla Destination,80  E 67th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767935,-73.96671,115185,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 70 Gold Street - Tesla Destination,80 Gold St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.709609,-74.004401,115186,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon 80 Riverside Blvd - Tesla Destination,80 Riverside Blvd,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775054,-73.989946,115187,2021-03-11 23:22:17 UTC,2016-08-15,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Quik Park 808 Garage LLC - Tesla Destination,808 Columbus Ave,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.795214,-73.966003,115188,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,"The Standard, High Line - Tesla Destination",848  Washington St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.740828,-74.008074,115189,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,HOTEL,Free,False
ELEC,Chelnik Parking NYC 880 5th - Tesla Destination,880 5th Ave,New York,NY,E,Public,2.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770385,-73.968296,115190,2021-03-11 23:22:17 UTC,2016-01-01,TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon 9-11 Park Ave - Tesla Destination,9 - 11 Park Ave,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747207,-73.980743,115191,2021-03-11 23:22:17 UTC,2018-11-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Rapidpark 9-11 W 100th Street - Tesla Destination,9 W 100th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.794681,-73.963228,115192,2021-03-11 23:22:17 UTC,2017-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Quik Park West 57 LLC - Tesla Destination,9 W 57th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.763888,-73.97499,115193,2021-03-11 23:22:17 UTC,2015-03-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC Parking Stewart House Garage - Tesla Destination,91 East 9th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.73099,-73.990963,115194,2021-03-11 23:22:17 UTC,2016-01-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Rapidpark 920 Park Avenue - Tesla Destination,920 Park Ave,New York,NY,E,Public - Call ahead,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.776673,-73.960253,115195,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,MPG 923 5th Ave - Tesla Destination,923 5th Ave,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773173,-73.966026,115196,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,GGMC The Cove - Tesla Destination,99 Battery Pl,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.707624,-74.016593,115197,2021-03-11 23:22:17 UTC,2017-09-01,J1772 TESLA,US,public,PAY_GARAGE,Free,False
ELEC,Icon Parking 990 Ave of the Americas - Tesla Destination,990 Avenue of the Americas,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.751363,-73.986389,115198,2021-03-11 23:22:17 UTC,2016-05-01,J1772 TESLA,US,public,OFFICE_BLDG,Free,False
ELEC,59 Allen Street - Tesla Supercharger,59 Allen Street,New York,NY,E,Public,Sin Dato,4.0,Tesla,https://www.tesla.com/supercharger,GPS,40.717153,-73.991869,116808,2021-11-04 18:37:47 UTC,2018-12-01,TESLA,US,public,PARKING_LOT,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,False
ELEC,iPark NYC 75 Wall Street - Tesla Destination,75 Wall St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.705042,-74.008118,122491,2021-03-11 23:22:17 UTC,2019-03-01,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,New York University - Plaza Nursery School,110 Bleecker St,New York,NY,E,Public,2.0,0.0,EV Connect,http://evconnect.com/,GPS,40.7273617,-73.9975331999999,123058,2021-03-11 23:22:17 UTC,2019-04-01,J1772,US,public,COLLEGE_CAMPUS,Sin Dato,False
ELEC,Company,335 Madison Ave,New York,NY,E,Private,5.0,0.0,EV Connect,http://evconnect.com/,GPS,40.7537571,-73.9783437999999,123101,2021-03-11 23:22:17 UTC,2019-04-01,J1772,US,private,OFFICE_BLDG,Sin Dato,True
ELEC,Jerome-Gun Hill Road - Municipal Parking Garage,3510 Jerome Ave,New York,NY,E,Public,5.0,0.0,EV Connect,http://evconnect.com/,GPS,40.882958,-73.880725,123102,2021-03-11 23:22:17 UTC,2019-04-01,J1772,US,public,PARKING_GARAGE,Sin Dato,False
ELEC,Yeshiva University,385 Audubon Ave,New York,NY,E,Public,1.0,0.0,EV Connect,http://evconnect.com/,GPS,40.8506642,-73.9306379,123105,2021-03-11 23:22:17 UTC,2019-04-01,J1772,US,public,COLLEGE_CAMPUS,Sin Dato,False
ELEC,The Veneto,250 East 53rd Street,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.756766,-73.967481,124140,2022-07-24 22:55:19 UTC,2019-06-21,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Coliseum Park Apts - Central Parking,345 W 58th Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.768432,-73.984033,124141,2022-07-24 22:55:19 UTC,2019-06-21,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Astor Place,445 Lafayette St,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.7297,-73.991565,124144,2022-07-24 22:55:19 UTC,2019-06-21,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Central Parking - 58 West 58th St,58 West 58th Street,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.764655,-73.9761,124146,2022-07-24 22:55:19 UTC,2019-06-21,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Superior Ink,400 W 12th St,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.737537,-74.00983,124147,2022-07-24 22:55:19 UTC,2019-06-21,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,The Westport,500 W 56th St,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.768211,-73.989479,124690,2022-07-24 22:55:19 UTC,2019-06-26,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,TATABROOKFIELD #3,11 E Loop Rd,New York,NY,E,Public,1.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755093,-73.955605,143191,2022-07-25 01:02:40 UTC,2019-08-15,J1772,US,public,Sin Dato,Sin Dato,False
ELEC,Glenwood Management - Paramount Garage,221 E 38th St,New York,NY,E,Public,1.0,0.0,Non-Networked,Sin Dato,200-9,40.74793,-73.974556,147009,2022-02-10 19:42:29 UTC,2016-01-01,J1772,US,public,PAY_GARAGE,$15 per session,False
ELEC,35 SUTTON 1 35 SUTTON PL,35 Sutton Pl,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.758358,-73.9597,147425,2022-07-25 01:05:52 UTC,2019-11-01,J1772,US,public,Sin Dato,Sin Dato,False
ELEC,iPark NYC 555 West Garage Corp. - Tesla Destination,549  W 23rd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.748931,-74.006078,150502,2021-03-11 23:22:17 UTC,2019-09-30,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,iPark NYC E 80th Street - Tesla Destination,345 E 80th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773471,-73.952304,150517,2021-03-11 23:22:17 UTC,2019-09-30,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,Icon Parking 245 E 19th St. - Tesla Destination,245  E 19th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.73591,-73.983331,150520,2021-03-11 23:22:17 UTC,2019-09-30,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,iPark NYC 455 Central Park West - Tesla Destination,27  West 105th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.797875,-73.961228,150521,2021-03-11 23:22:17 UTC,2019-09-30,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,300 W 135 St - Little Man Parking - Tesla Destination,300 W 135 St,New York,NY,E,Public,4.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.816366,-73.947365,150596,2021-03-11 23:22:17 UTC,2019-09-30,TESLA,US,public,Sin Dato,Free,False
ELEC,Icon Parking 515 E 72nd Street - Tesla Destination,515  E 72nd St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.766857,-73.952647,150660,2021-03-11 23:22:17 UTC,2019-09-30,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,Manhattan Parking 110 LLC - Tesla Destination,543 W 110th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.804167,-73.965894,150722,2021-03-11 23:22:17 UTC,2019-09-30,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,Weill Cornell Medical,1305 York Ave,New York,NY,E,Private,2.0,0.0,Non-Networked,Sin Dato,200-9,40.765378,-73.955054,153866,2022-03-07 19:49:53 UTC,2019-12-16,J1772,US,private,HOSPITAL,Free,True
ELEC,Weill Cornell Medical,420 E 70th St,New York,NY,E,Private,2.0,0.0,Non-Networked,Sin Dato,200-8,40.765313,-73.955553,153867,2022-03-07 19:49:53 UTC,2019-12-16,J1772,US,private,HOSPITAL,Free,True
ELEC,United Nations,405 E 42nd St,New York,NY,E,Private,24.0,0.0,Non-Networked,Sin Dato,200-8,40.748965,-73.969649,153870,2022-05-17 12:25:05 UTC,2020-02-27,J1772,US,private,OFFICE_BLDG,Sin Dato,True
ELEC,Delancey and Essex Municipal Parking Garage,107 Essex St,New York,NY,E,Public,2.0,0.0,EV Connect,http://evconnect.com/,GPS,40.7193187,-73.9881965,155100,2021-03-11 23:22:17 UTC,2018-04-16,J1772,US,public,PARKING_GARAGE,Sin Dato,False
ELEC,PANYNJ LGA E GARAGE C1,East Garage E End Rd LaGuardia Airport,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.77033,-73.865683,162407,2022-07-25 00:43:58 UTC,2020-06-12,J1772,US,public,Sin Dato,Sin Dato,False
ELEC,BMW CAR SHARING THE SOLAIRE ST1,20 River Terrace,New York,NY,E,Public,Sin Dato,1.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.716305,-74.016194,162413,2022-07-25 00:43:13 UTC,2020-06-12,J1772COMBO,US,public,Sin Dato,Sin Dato,False
ELEC,MP 102 LLC MP 102 LLC,1214 Fifth Avenue,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.791267,-73.952039,162472,2022-07-25 00:40:53 UTC,2020-06-12,J1772,US,public,Sin Dato,Sin Dato,False
ELEC,MONTEFIOREMOSES MOSES,111 E 210th St,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.879718,-73.880394,162486,2022-07-25 00:40:40 UTC,2020-06-12,J1772,US,public,Sin Dato,Sin Dato,False
ELEC,MP 225 LLC NS1-100 JAY ST,100 Jay St,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.70182,-73.986824,162487,2022-07-25 00:40:40 UTC,2020-06-12,J1772,US,public,Sin Dato,Sin Dato,False
ELEC,CARCHARGING GMC 225 W 49 #1,225 W 49th St,New York,NY,E,Public,1.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.761376,-73.985273,162520,2022-07-25 00:40:32 UTC,2020-06-12,J1772,US,public,Sin Dato,Sin Dato,False
ELEC,Apple West Parking,303 West 96th Street,New York,NY,E,Public,4.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.795783,-73.973678,163485,2022-07-24 22:55:19 UTC,2020-06-19,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Manhattan Plaza,427 W 42nd St,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.759223,-73.992703,164442,2022-07-24 22:55:19 UTC,2020-07-23,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Icon Parking - 111 Eighth Avenue,111 Eighth Avenue,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.741421,-74.003186,164679,2022-07-24 22:55:19 UTC,2020-08-01,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Icon Parking - Patriot Parking,376 Greenwich Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.719772,-74.010475,164680,2022-07-24 22:55:19 UTC,2020-08-01,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Icon Parking - One Lincoln Plaza,20 W 64th Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.771626,-73.981032,164681,2022-07-24 22:55:19 UTC,2020-08-01,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Tribeca Green,325 North End Ave,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.71695,-74.014948,164713,2022-07-24 22:55:19 UTC,2020-08-01,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Central Parking - 146 W 57th St,146 West 57th Street,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.764609,-73.979517,164738,2022-07-24 22:55:19 UTC,2020-08-01,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Carnegie Hill,215 E 96th St,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.784865,-73.948526,164751,2022-07-24 22:55:19 UTC,2020-08-01,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,170 Park Row,170 Park Row,New York,NY,E,Private,4.0,0.0,EV Connect,http://evconnect.com/,200-8,40.713246,-74.001,166242,2021-03-11 23:22:17 UTC,2020-04-15,J1772,US,private,PARKING_GARAGE,Sin Dato,True
ELEC,CHHA2 Garages LLC,21 E 12th St,New York,NY,E,Private,4.0,0.0,EV Connect,http://evconnect.com/,200-9,40.733934,-73.993118,166324,2021-03-11 23:22:17 UTC,2020-04-17,J1772,US,private,PARKING_GARAGE,Sin Dato,True
ELEC,CHHA2 Garages LLC,400 E 56th St,New York,NY,E,Public - Credit card at all times,6.0,0.0,EV Connect,http://evconnect.com/,200-9,40.757099,-73.963122,166325,2021-03-11 23:22:17 UTC,2020-07-02,J1772,US,public,PARKING_GARAGE,Sin Dato,False
ELEC,CHHA2 Garages,532 W 122nd St,New York,NY,E,Public - Credit card at all times,4.0,0.0,EV Connect,http://evconnect.com/,GPS,40.811438,-73.960481,168414,2021-03-11 23:22:17 UTC,2020-08-28,J1772,US,public,PAY_GARAGE,Sin Dato,False
ELEC,STATION 4TH FL MOTORGATE 3,680 Main St,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764464,-73.946924,168524,2022-07-25 01:14:59 UTC,2020-11-17,J1772,US,public,Sin Dato,Sin Dato,False
ELEC,STATION 4TH FL MOTORGATE #2,Main St/10 River Rd,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764208,-73.947198,168525,2022-07-25 01:14:27 UTC,2020-11-17,J1772,US,public,Sin Dato,Sin Dato,False
ELEC,551W21 SR Capital - Tesla Destination,558 West 21st Street,New York,NY,E,Public,6.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747278,-74.007618,168556,2021-03-11 23:22:17 UTC,2020-11-03,TESLA,US,public,Sin Dato,Free,False
ELEC,Enterprise Parking 219 E 69th St - Tesla Destination,219 E 69th St,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767519,-73.960678,168757,2021-03-11 23:22:17 UTC,2020-11-03,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,iPark 314 W 120th Street - Tesla Destination,314 West 120th Street,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.806974,-73.954006,168885,2021-03-11 23:22:17 UTC,2020-11-03,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,Nap York - Tesla Destination,480 7th Avenue,New York,NY,E,Public,1.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.752301,-73.99,168977,2021-03-11 23:22:17 UTC,2020-11-03,TESLA,US,public,Sin Dato,Free,False
ELEC,Park N Go - E 121 St - Tesla Destination,210 E 121st St,New York,NY,E,Public,4.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.800795,-73.937382,169011,2021-03-11 23:22:17 UTC,2020-11-03,TESLA,US,public,Sin Dato,Free,False
ELEC,Parkit 200 West End Ave - Tesla Destination,200 West End Ave,New York,NY,E,Public,5.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.777982,-73.985407,169014,2021-03-11 23:22:17 UTC,2020-11-03,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,Rapidpark 205 W 101st Street - Tesla Destination,205 W 101st Street,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.797676,-73.968479,169060,2021-03-11 23:22:17 UTC,2020-11-03,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,"The Standard, East Village - Tesla Destination",25 Cooper Street,New York,NY,E,Public,3.0,0.0,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.867375,-73.924227,169201,2021-03-11 23:22:17 UTC,2020-11-03,J1772 TESLA,US,public,Sin Dato,Free,False
ELEC,Icon Parking - Claridge 87 Parking,200-206 E 88th Street,New York,NY,E,Public,1.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.779687,-73.952595,169359,2022-07-24 22:55:19 UTC,2020-11-20,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,Imperial Parking,332-342 E 34th St,New York,NY,E,Public,2.0,0.0,Blink Network,http://www.blinkcharging.com/,GPS,40.7440113,-73.9741155,169851,2022-07-24 22:55:19 UTC,2020-12-03,J1772,US,public,Sin Dato,Level 2: $0.59 per kWh,False
ELEC,STATION 4TH FL MOTORGATE #1,688 Main St,New York,NY,E,Public,2.0,0.0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.764429,-73.946793,169880,2022-07-25 01:14:27 UTC,2020-12-03,J1772,US,public,Sin Dato,Sin Dato,False
