ID,SiteID,ObservationTimeUTC,Value
569358,36061NY08552,2024-06-16 21:00:00.000,6.28
569359,36061NY08454,2024-06-16 21:00:00.000,6.08
569360,36061NY09734,2024-06-16 21:00:00.000,7.27
569361,36081NY08198,2024-06-16 21:00:00.000,3.39
569362,36005NY11534,2024-06-16 21:00:00.000,6.48
569363,36061NY08653,2024-06-16 21:00:00.000,6.12
569364,36081NY07615,2024-06-16 21:00:00.000,5.35
569365,36061NY12380,2024-06-16 21:00:00.000,7.71
569366,36085NY04805,2024-06-16 21:00:00.000,5.51
569377,36005NY12387,2024-06-16 21:00:00.000,8.85
569378,36061NY08552,2024-06-16 22:00:00.000,6.36
569379,36061NY08454,2024-06-16 22:00:00.000,6.06
569380,36081NY08198,2024-06-16 22:00:00.000,3.3
569381,36005NY11534,2024-06-16 22:00:00.000,6.32
569382,36061NY08653,2024-06-16 22:00:00.000,6.26
569383,36081NY07615,2024-06-16 22:00:00.000,5.27
569384,36061NY12380,2024-06-16 22:00:00.000,7.56
569385,36085NY04805,2024-06-16 22:00:00.000,5.82
569396,36005NY12387,2024-06-16 22:00:00.000,7.88
569397,36061NY09734,2024-06-16 22:00:00.000,7.75
569398,36061NY08552,2024-06-16 23:00:00.000,6.15
569399,36061NY08454,2024-06-16 23:00:00.000,6.15
569400,36081NY08198,2024-06-16 23:00:00.000,3.52
569401,36005NY11534,2024-06-16 23:00:00.000,5.9
569402,36061NY08653,2024-06-16 23:00:00.000,6.42
569403,36081NY07615,2024-06-16 23:00:00.000,5.54
569404,36061NY12380,2024-06-16 23:00:00.000,7.32
569405,36085NY04805,2024-06-16 23:00:00.000,6.44
569416,36005NY12387,2024-06-16 23:00:00.000,8.21
569417,36061NY09734,2024-06-16 23:00:00.000,7.85
569418,36061NY08552,2024-06-17 00:00:00.000,5.79
569419,36061NY08454,2024-06-17 00:00:00.000,7.27
569420,36061NY09734,2024-06-17 00:00:00.000,8.16
569421,36081NY08198,2024-06-17 00:00:00.000,3.57
569422,36005NY11534,2024-06-17 00:00:00.000,6.57
569423,36061NY08653,2024-06-17 00:00:00.000,6.39
569424,36061NY12380,2024-06-17 00:00:00.000,7.49
569425,36085NY04805,2024-06-17 00:00:00.000,6.82
569435,36005NY12387,2024-06-17 00:00:00.000,7.77
569436,36081NY07615,2024-06-17 00:00:00.000,5.68
569437,36061NY08552,2024-06-17 01:00:00.000,5.32
569438,36061NY08454,2024-06-17 01:00:00.000,6.25
569439,36081NY08198,2024-06-17 01:00:00.000,2.82
569440,36005NY11534,2024-06-17 01:00:00.000,5.13
569441,36061NY08653,2024-06-17 01:00:00.000,5.74
569442,36061NY12380,2024-06-17 01:00:00.000,8.12
569443,36085NY04805,2024-06-17 01:00:00.000,7.0
569455,36005NY12387,2024-06-17 01:00:00.000,8.57
569456,36061NY09734,2024-06-17 01:00:00.000,7.68
569457,36081NY07615,2024-06-17 01:00:00.000,4.67
569458,36061NY08552,2024-06-17 02:00:00.000,5.25
569459,36061NY08454,2024-06-17 02:00:00.000,6.4
569460,36081NY08198,2024-06-17 02:00:00.000,2.83
569461,36005NY11534,2024-06-17 02:00:00.000,4.91
569462,36061NY08653,2024-06-17 02:00:00.000,5.56
569463,36061NY12380,2024-06-17 02:00:00.000,6.87
569464,36085NY04805,2024-06-17 02:00:00.000,6.65
569475,36005NY12387,2024-06-17 02:00:00.000,7.91
569476,36061NY09734,2024-06-17 02:00:00.000,6.65
569477,36081NY07615,2024-06-17 02:00:00.000,4.68
569478,36061NY08552,2024-06-17 03:00:00.000,5.49
569479,36061NY08454,2024-06-17 03:00:00.000,6.95
569480,36061NY09734,2024-06-17 03:00:00.000,5.85
569481,36081NY08198,2024-06-17 03:00:00.000,3.27
569482,36005NY11534,2024-06-17 03:00:00.000,5.9
569483,36061NY08653,2024-06-17 03:00:00.000,5.8
569484,36081NY07615,2024-06-17 03:00:00.000,4.97
569485,36061NY12380,2024-06-17 03:00:00.000,6.63
569486,36085NY04805,2024-06-17 03:00:00.000,6.96
569497,36005NY12387,2024-06-17 03:00:00.000,6.82
569498,36061NY08552,2024-06-17 04:00:00.000,5.55
569499,36061NY08454,2024-06-17 04:00:00.000,7.22
569500,36081NY08198,2024-06-17 04:00:00.000,3.2
569501,36005NY11534,2024-06-17 04:00:00.000,6.83
569502,36061NY08653,2024-06-17 04:00:00.000,5.85
569503,36081NY07615,2024-06-17 04:00:00.000,4.57
569504,36085NY04805,2024-06-17 04:00:00.000,7.05
569515,36005NY12387,2024-06-17 04:00:00.000,6.63
569516,36061NY09734,2024-06-17 04:00:00.000,5.89
569517,36061NY12380,2024-06-17 04:00:00.000,7.48
569518,36061NY08552,2024-06-17 05:00:00.000,5.49
569519,36061NY08454,2024-06-17 05:00:00.000,7.39
569520,36061NY09734,2024-06-17 05:00:00.000,5.66
569521,36081NY08198,2024-06-17 05:00:00.000,3.1
569522,36005NY11534,2024-06-17 05:00:00.000,6.34
569523,36061NY08653,2024-06-17 05:00:00.000,5.64
569524,36081NY07615,2024-06-17 05:00:00.000,4.68
569525,36085NY04805,2024-06-17 05:00:00.000,7.48
569536,36005NY12387,2024-06-17 05:00:00.000,6.39
569537,36061NY12380,2024-06-17 05:00:00.000,7.02
569538,36061NY08552,2024-06-17 06:00:00.000,5.65
569539,36061NY08454,2024-06-17 06:00:00.000,8.78
569540,36081NY08198,2024-06-17 06:00:00.000,3.13
569541,36005NY11534,2024-06-17 06:00:00.000,6.87
569542,36085NY04805,2024-06-17 06:00:00.000,7.86
569553,36005NY12387,2024-06-17 06:00:00.000,5.83
569554,36061NY09734,2024-06-17 06:00:00.000,5.95
569555,36061NY08653,2024-06-17 06:00:00.000,6.04
569556,36081NY07615,2024-06-17 06:00:00.000,4.91
569557,36061NY12380,2024-06-17 06:00:00.000,6.76
569558,36061NY08552,2024-06-17 07:00:00.000,6.49
569559,36061NY08454,2024-06-17 07:00:00.000,9.29
569560,36081NY08198,2024-06-17 07:00:00.000,3.16
569561,36005NY11534,2024-06-17 07:00:00.000,7.22
569562,36085NY04805,2024-06-17 07:00:00.000,9.57
569573,36005NY12387,2024-06-17 07:00:00.000,6.36
569574,36061NY09734,2024-06-17 07:00:00.000,6.28
569575,36061NY08653,2024-06-17 07:00:00.000,6.32
569576,36081NY07615,2024-06-17 07:00:00.000,5.25
569577,36061NY12380,2024-06-17 07:00:00.000,8.12
569578,36061NY08552,2024-06-17 08:00:00.000,8.03
569579,36061NY08454,2024-06-17 08:00:00.000,10.31
569580,36081NY08198,2024-06-17 08:00:00.000,3.53
569581,36005NY11534,2024-06-17 08:00:00.000,7.7
569582,36061NY08653,2024-06-17 08:00:00.000,5.78
569583,36081NY07615,2024-06-17 08:00:00.000,5.93
569584,36085NY04805,2024-06-17 08:00:00.000,11.11
569595,36005NY12387,2024-06-17 08:00:00.000,7.85
569596,36061NY09734,2024-06-17 08:00:00.000,7.1
569597,36061NY12380,2024-06-17 08:00:00.000,9.59
569598,36061NY08552,2024-06-17 09:00:00.000,8.13
569599,36061NY08454,2024-06-17 09:00:00.000,11.2
569600,36081NY08198,2024-06-17 09:00:00.000,3.75
569601,36005NY11534,2024-06-17 09:00:00.000,9.37
569602,36061NY08653,2024-06-17 09:00:00.000,7.94
569603,36085NY04805,2024-06-17 09:00:00.000,9.25
569614,36005NY12387,2024-06-17 09:00:00.000,9.01
569615,36061NY09734,2024-06-17 09:00:00.000,6.56
569616,36081NY07615,2024-06-17 09:00:00.000,6.7
569617,36061NY12380,2024-06-17 09:00:00.000,11.03
569618,36061NY08552,2024-06-17 10:00:00.000,7.46
569619,36061NY08454,2024-06-17 10:00:00.000,9.99
569620,36061NY09734,2024-06-17 10:00:00.000,6.93
569621,36081NY08198,2024-06-17 10:00:00.000,3.83
569622,36005NY11534,2024-06-17 10:00:00.000,9.09
569623,36061NY08653,2024-06-17 10:00:00.000,6.36
569624,36081NY07615,2024-06-17 10:00:00.000,6.05
569625,36085NY04805,2024-06-17 10:00:00.000,9.35
569636,36005NY12387,2024-06-17 10:00:00.000,9.45
569637,36061NY12380,2024-06-17 10:00:00.000,9.96
569638,36061NY08552,2024-06-17 11:00:00.000,7.57
569639,36061NY08454,2024-06-17 11:00:00.000,9.15
569640,36081NY08198,2024-06-17 11:00:00.000,4.32
569641,36005NY11534,2024-06-17 11:00:00.000,8.8
569642,36061NY08653,2024-06-17 11:00:00.000,6.95
569643,36085NY04805,2024-06-17 11:00:00.000,8.3
569654,36005NY12387,2024-06-17 11:00:00.000,8.67
569655,36061NY09734,2024-06-17 11:00:00.000,6.9
569656,36081NY07615,2024-06-17 11:00:00.000,6.44
569657,36061NY12380,2024-06-17 11:00:00.000,10.16
569658,36061NY08552,2024-06-17 12:00:00.000,7.43
569659,36061NY08454,2024-06-17 12:00:00.000,8.38
569660,36061NY09734,2024-06-17 12:00:00.000,7.45
569661,36081NY08198,2024-06-17 12:00:00.000,4.53
569662,36005NY11534,2024-06-17 12:00:00.000,7.85
569663,36061NY08653,2024-06-17 12:00:00.000,7.67
569664,36081NY07615,2024-06-17 12:00:00.000,6.32
569665,36085NY04805,2024-06-17 12:00:00.000,7.65
569676,36005NY12387,2024-06-17 12:00:00.000,8.04
569677,36061NY12380,2024-06-17 12:00:00.000,11.63
569678,36061NY08552,2024-06-17 13:00:00.000,8.99
569679,36061NY08454,2024-06-17 13:00:00.000,8.26
569680,36061NY09734,2024-06-17 13:00:00.000,7.62
569681,36081NY08198,2024-06-17 13:00:00.000,4.86
569682,36005NY11534,2024-06-17 13:00:00.000,7.69
569683,36061NY08653,2024-06-17 13:00:00.000,7.45
569684,36081NY07615,2024-06-17 13:00:00.000,6.74
569685,36085NY04805,2024-06-17 13:00:00.000,7.4
569696,36005NY12387,2024-06-17 13:00:00.000,8.05
569697,36061NY12380,2024-06-17 13:00:00.000,12.38
569698,36061NY08552,2024-06-17 14:00:00.000,8.11
569699,36061NY08454,2024-06-17 14:00:00.000,8.81
569700,36061NY09734,2024-06-17 14:00:00.000,7.45
569701,36081NY08198,2024-06-17 14:00:00.000,5.48
569702,36005NY11534,2024-06-17 14:00:00.000,8.23
569703,36061NY08653,2024-06-17 14:00:00.000,8.15
569704,36081NY07615,2024-06-17 14:00:00.000,7.02
569705,36085NY04805,2024-06-17 14:00:00.000,6.9
569716,36005NY12387,2024-06-17 14:00:00.000,8.11
569717,36061NY12380,2024-06-17 14:00:00.000,12.21
569718,36061NY08552,2024-06-17 15:00:00.000,7.87
569719,36061NY08454,2024-06-17 15:00:00.000,8.58
569720,36061NY09734,2024-06-17 15:00:00.000,8.12
569721,36081NY08198,2024-06-17 15:00:00.000,5.95
569722,36005NY11534,2024-06-17 15:00:00.000,7.97
569723,36061NY08653,2024-06-17 15:00:00.000,8.84
569724,36081NY07615,2024-06-17 15:00:00.000,8.43
569725,36085NY04805,2024-06-17 15:00:00.000,6.99
569736,36005NY12387,2024-06-17 15:00:00.000,8.55
569737,36061NY12380,2024-06-17 15:00:00.000,12.21
569738,36061NY08552,2024-06-17 16:00:00.000,7.69
569739,36061NY09734,2024-06-17 16:00:00.000,9.62
569740,36081NY08198,2024-06-17 16:00:00.000,3.86
569741,36005NY11534,2024-06-17 16:00:00.000,7.84
569742,36061NY08653,2024-06-17 16:00:00.000,8.98
569743,36081NY07615,2024-06-17 16:00:00.000,6.5
569744,36085NY04805,2024-06-17 16:00:00.000,7.98
569755,36005NY12387,2024-06-17 16:00:00.000,8.45
569756,36061NY08454,2024-06-17 16:00:00.000,8.25
569757,36061NY12380,2024-06-17 16:00:00.000,12.82
569758,36061NY08552,2024-06-17 17:00:00.000,8.55
569759,36061NY09734,2024-06-17 17:00:00.000,9.14
569760,36081NY08198,2024-06-17 17:00:00.000,3.03
569761,36005NY11534,2024-06-17 17:00:00.000,8.54
569762,36061NY08653,2024-06-17 17:00:00.000,9.68
569763,36081NY07615,2024-06-17 17:00:00.000,6.19
569764,36085NY04805,2024-06-17 17:00:00.000,7.82
569775,36005NY12387,2024-06-17 17:00:00.000,9.04
569776,36061NY08454,2024-06-17 17:00:00.000,8.95
569777,36061NY12380,2024-06-17 17:00:00.000,12.3
569778,36061NY08552,2024-06-17 18:00:00.000,8.22
569779,36081NY08198,2024-06-17 18:00:00.000,2.39
569780,36005NY11534,2024-06-17 18:00:00.000,7.89
569781,36061NY08653,2024-06-17 18:00:00.000,9.02
569782,36081NY07615,2024-06-17 18:00:00.000,5.91
569783,36085NY04805,2024-06-17 18:00:00.000,8.08
569794,36005NY12387,2024-06-17 18:00:00.000,8.49
569795,36061NY08454,2024-06-17 18:00:00.000,9.02
569796,36061NY09734,2024-06-17 18:00:00.000,8.98
569797,36061NY12380,2024-06-17 18:00:00.000,10.73
569798,36061NY08552,2024-06-17 19:00:00.000,7.73
569799,36061NY08454,2024-06-17 19:00:00.000,8.73
569800,36081NY08198,2024-06-17 19:00:00.000,2.23
569801,36005NY11534,2024-06-17 19:00:00.000,7.03
569802,36061NY08653,2024-06-17 19:00:00.000,9.18
569803,36081NY07615,2024-06-17 19:00:00.000,5.0
569804,36085NY04805,2024-06-17 19:00:00.000,8.25
569815,36005NY12387,2024-06-17 19:00:00.000,7.51
569816,36061NY09734,2024-06-17 19:00:00.000,8.45
569817,36061NY12380,2024-06-17 19:00:00.000,8.6
569818,36061NY08552,2024-06-17 20:00:00.000,7.91
569819,36061NY08454,2024-06-17 20:00:00.000,8.65
569820,36081NY08198,2024-06-17 20:00:00.000,3.42
569821,36005NY11534,2024-06-17 20:00:00.000,6.55
569822,36061NY08653,2024-06-17 20:00:00.000,8.84
569823,36081NY07615,2024-06-17 20:00:00.000,5.54
569824,36085NY04805,2024-06-17 20:00:00.000,9.05
569835,36005NY12387,2024-06-17 20:00:00.000,6.79
569836,36061NY09734,2024-06-17 20:00:00.000,8.53
569837,36061NY12380,2024-06-17 20:00:00.000,8.27
569838,36061NY08552,2024-06-17 21:00:00.000,7.72
569839,36061NY08454,2024-06-17 21:00:00.000,9.7
569840,36081NY08198,2024-06-17 21:00:00.000,3.35
569841,36005NY11534,2024-06-17 21:00:00.000,6.56
569842,36081NY07615,2024-06-17 21:00:00.000,5.6
569843,36085NY04805,2024-06-17 21:00:00.000,7.98
569854,36005NY12387,2024-06-17 21:00:00.000,6.9
569855,36061NY09734,2024-06-17 21:00:00.000,10.34
569856,36061NY08653,2024-06-17 21:00:00.000,7.8
569857,36061NY12380,2024-06-17 21:00:00.000,8.74
569858,36061NY08552,2024-06-17 22:00:00.000,8.21
569859,36061NY08454,2024-06-17 22:00:00.000,9.47
569860,36081NY08198,2024-06-17 22:00:00.000,3.33
569861,36005NY11534,2024-06-17 22:00:00.000,7.04
569862,36081NY07615,2024-06-17 22:00:00.000,5.85
569863,36085NY04805,2024-06-17 22:00:00.000,8.05
569874,36005NY12387,2024-06-17 22:00:00.000,7.34
569875,36061NY09734,2024-06-17 22:00:00.000,9.7
569876,36061NY08653,2024-06-17 22:00:00.000,8.54
569877,36061NY12380,2024-06-17 22:00:00.000,8.47
569878,36061NY08552,2024-06-17 23:00:00.000,7.81
569879,36061NY08454,2024-06-17 23:00:00.000,8.64
569880,36081NY08198,2024-06-17 23:00:00.000,3.32
569881,36005NY11534,2024-06-17 23:00:00.000,7.38
569882,36061NY08653,2024-06-17 23:00:00.000,8.45
569883,36081NY07615,2024-06-17 23:00:00.000,5.32
569884,36085NY04805,2024-06-17 23:00:00.000,8.17
569895,36005NY12387,2024-06-17 23:00:00.000,7.13
569896,36061NY09734,2024-06-17 23:00:00.000,9.67
569897,36061NY12380,2024-06-17 23:00:00.000,9.74
569898,36061NY08552,2024-06-18 00:00:00.000,8.33
569899,36061NY08454,2024-06-18 00:00:00.000,9.1
569900,36081NY08198,2024-06-18 00:00:00.000,3.71
569901,36005NY11534,2024-06-18 00:00:00.000,7.89
569902,36081NY07615,2024-06-18 00:00:00.000,4.97
569903,36085NY04805,2024-06-18 00:00:00.000,8.22
569914,36005NY12387,2024-06-18 00:00:00.000,7.66
569915,36061NY09734,2024-06-18 00:00:00.000,9.53
569916,36061NY08653,2024-06-18 00:00:00.000,8.17
569917,36061NY12380,2024-06-18 00:00:00.000,9.12
569918,36061NY08552,2024-06-18 01:00:00.000,8.03
569919,36061NY08454,2024-06-18 01:00:00.000,9.73
569920,36081NY08198,2024-06-18 01:00:00.000,4.04
569921,36005NY11534,2024-06-18 01:00:00.000,9.63
569922,36085NY04805,2024-06-18 01:00:00.000,8.32
569933,36005NY12387,2024-06-18 01:00:00.000,8.45
569934,36061NY09734,2024-06-18 01:00:00.000,9.63
569935,36061NY08653,2024-06-18 01:00:00.000,7.76
569936,36081NY07615,2024-06-18 01:00:00.000,5.03
569937,36061NY12380,2024-06-18 01:00:00.000,11.38
569938,36061NY08552,2024-06-18 02:00:00.000,7.32
569939,36061NY08454,2024-06-18 02:00:00.000,8.21
569940,36081NY08198,2024-06-18 02:00:00.000,4.07
569941,36005NY11534,2024-06-18 02:00:00.000,7.27
569942,36061NY08653,2024-06-18 02:00:00.000,7.17
569953,36005NY12387,2024-06-18 02:00:00.000,9.39
569954,36061NY09734,2024-06-18 02:00:00.000,9.33
569955,36081NY07615,2024-06-18 02:00:00.000,5.15
569956,36061NY12380,2024-06-18 02:00:00.000,10.76
569957,36085NY04805,2024-06-18 02:00:00.000,8.03
569958,36061NY08552,2024-06-18 03:00:00.000,7.03
569959,36061NY08454,2024-06-18 03:00:00.000,7.8
569960,36081NY08198,2024-06-18 03:00:00.000,4.0
569961,36005NY11534,2024-06-18 03:00:00.000,7.53
569972,36005NY12387,2024-06-18 03:00:00.000,8.65
569973,36061NY09734,2024-06-18 03:00:00.000,8.56
569974,36061NY08653,2024-06-18 03:00:00.000,6.96
569975,36081NY07615,2024-06-18 03:00:00.000,5.35
569976,36061NY12380,2024-06-18 03:00:00.000,11.09
569977,36085NY04805,2024-06-18 03:00:00.000,7.46
569978,36061NY08552,2024-06-18 04:00:00.000,7.39
569979,36061NY08454,2024-06-18 04:00:00.000,7.31
569980,36081NY08198,2024-06-18 04:00:00.000,4.01
569981,36005NY11534,2024-06-18 04:00:00.000,7.49
569982,36061NY08653,2024-06-18 04:00:00.000,7.16
569993,36005NY12387,2024-06-18 04:00:00.000,8.04
569994,36061NY09734,2024-06-18 04:00:00.000,6.83
569995,36081NY07615,2024-06-18 04:00:00.000,6.13
569996,36061NY12380,2024-06-18 04:00:00.000,10.94
569997,36085NY04805,2024-06-18 04:00:00.000,7.3
569998,36061NY08552,2024-06-18 05:00:00.000,6.64
569999,36061NY08454,2024-06-18 05:00:00.000,7.05
570000,36081NY08198,2024-06-18 05:00:00.000,4.03
570001,36005NY11534,2024-06-18 05:00:00.000,7.6
570002,36061NY08653,2024-06-18 05:00:00.000,6.78
570013,36005NY12387,2024-06-18 05:00:00.000,7.68
570014,36061NY09734,2024-06-18 05:00:00.000,6.66
570015,36081NY07615,2024-06-18 05:00:00.000,5.91
570016,36061NY12380,2024-06-18 05:00:00.000,9.73
570017,36085NY04805,2024-06-18 05:00:00.000,7.03
570018,36061NY08552,2024-06-18 06:00:00.000,6.18
570019,36061NY08454,2024-06-18 06:00:00.000,7.03
570020,36081NY08198,2024-06-18 06:00:00.000,3.82
570021,36005NY11534,2024-06-18 06:00:00.000,7.35
570022,36061NY08653,2024-06-18 06:00:00.000,6.44
570033,36005NY12387,2024-06-18 06:00:00.000,7.36
570034,36061NY09734,2024-06-18 06:00:00.000,6.71
570035,36081NY07615,2024-06-18 06:00:00.000,5.88
570036,36061NY12380,2024-06-18 06:00:00.000,9.46
570037,36085NY04805,2024-06-18 06:00:00.000,6.98
570038,36061NY08552,2024-06-18 07:00:00.000,6.07
570039,36061NY08454,2024-06-18 07:00:00.000,6.93
570040,36081NY08198,2024-06-18 07:00:00.000,3.62
570041,36005NY11534,2024-06-18 07:00:00.000,8.98
570042,36061NY08653,2024-06-18 07:00:00.000,6.18
570053,36005NY12387,2024-06-18 07:00:00.000,6.94
570054,36061NY09734,2024-06-18 07:00:00.000,38.43
570055,36081NY07615,2024-06-18 07:00:00.000,5.73
570056,36061NY12380,2024-06-18 07:00:00.000,10.39
570057,36085NY04805,2024-06-18 07:00:00.000,7.06
570058,36061NY08552,2024-06-18 08:00:00.000,6.03
570059,36061NY08454,2024-06-18 08:00:00.000,8.1
570060,36081NY08198,2024-06-18 08:00:00.000,3.33
570061,36005NY11534,2024-06-18 08:00:00.000,7.93
570062,36061NY08653,2024-06-18 08:00:00.000,6.12
570073,36005NY12387,2024-06-18 08:00:00.000,7.17
570074,36061NY09734,2024-06-18 08:00:00.000,5.28
570075,36081NY07615,2024-06-18 08:00:00.000,6.12
570076,36061NY12380,2024-06-18 08:00:00.000,10.17
570077,36085NY04805,2024-06-18 08:00:00.000,6.87
570078,36061NY08552,2024-06-18 09:00:00.000,6.43
570079,36061NY08454,2024-06-18 09:00:00.000,8.31
570080,36081NY08198,2024-06-18 09:00:00.000,3.48
570081,36005NY11534,2024-06-18 09:00:00.000,7.54
570082,36061NY08653,2024-06-18 09:00:00.000,6.49
570093,36005NY12387,2024-06-18 09:00:00.000,7.37
570094,36061NY09734,2024-06-18 09:00:00.000,5.33
570095,36081NY07615,2024-06-18 09:00:00.000,6.16
570096,36061NY12380,2024-06-18 09:00:00.000,9.99
570097,36085NY04805,2024-06-18 09:00:00.000,7.21
570098,36061NY08552,2024-06-18 10:00:00.000,6.67
570099,36061NY08454,2024-06-18 10:00:00.000,8.91
570100,36081NY08198,2024-06-18 10:00:00.000,3.62
570101,36005NY11534,2024-06-18 10:00:00.000,7.47
570102,36061NY08653,2024-06-18 10:00:00.000,6.85
570113,36005NY12387,2024-06-18 10:00:00.000,7.11
570114,36061NY09734,2024-06-18 10:00:00.000,5.89
570115,36081NY07615,2024-06-18 10:00:00.000,6.29
570116,36061NY12380,2024-06-18 10:00:00.000,9.74
570117,36085NY04805,2024-06-18 10:00:00.000,7.27
570118,36061NY08552,2024-06-18 11:00:00.000,7.24
570119,36061NY08454,2024-06-18 11:00:00.000,9.06
570120,36061NY09734,2024-06-18 11:00:00.000,6.39
570121,36081NY08198,2024-06-18 11:00:00.000,4.2
570122,36005NY11534,2024-06-18 11:00:00.000,7.57
570123,36061NY08653,2024-06-18 11:00:00.000,7.78
570124,36081NY07615,2024-06-18 11:00:00.000,6.08
570135,36005NY12387,2024-06-18 11:00:00.000,7.09
570136,36061NY12380,2024-06-18 11:00:00.000,10.01
570137,36085NY04805,2024-06-18 11:00:00.000,7.12
570138,36061NY08552,2024-06-18 12:00:00.000,7.18
570139,36061NY08454,2024-06-18 12:00:00.000,8.76
570140,36081NY08198,2024-06-18 12:00:00.000,4.92
570141,36005NY11534,2024-06-18 12:00:00.000,7.54
570142,36061NY08653,2024-06-18 12:00:00.000,7.76
570153,36005NY12387,2024-06-18 12:00:00.000,7.05
570154,36061NY09734,2024-06-18 12:00:00.000,6.84
570155,36081NY07615,2024-06-18 12:00:00.000,5.79
570156,36061NY12380,2024-06-18 12:00:00.000,9.65
570157,36085NY04805,2024-06-18 12:00:00.000,6.92
570158,36061NY08552,2024-06-18 13:00:00.000,7.58
570159,36061NY08454,2024-06-18 13:00:00.000,7.77
570160,36081NY08198,2024-06-18 13:00:00.000,4.24
570161,36005NY11534,2024-06-18 13:00:00.000,8.76
570162,36061NY08653,2024-06-18 13:00:00.000,7.6
570173,36005NY12387,2024-06-18 13:00:00.000,8.19
570174,36061NY09734,2024-06-18 13:00:00.000,7.6
570175,36081NY07615,2024-06-18 13:00:00.000,6.56
570176,36061NY12380,2024-06-18 13:00:00.000,11.47
570177,36085NY04805,2024-06-18 13:00:00.000,7.74
570178,36061NY08454,2024-06-18 14:00:00.000,8.99
570179,36081NY08198,2024-06-18 14:00:00.000,4.85
570180,36005NY11534,2024-06-18 14:00:00.000,9.84
570181,36061NY08653,2024-06-18 14:00:00.000,9.42
570192,36061NY08552,2024-06-18 14:00:00.000,8.82
570193,36005NY12387,2024-06-18 14:00:00.000,10.17
570194,36061NY09734,2024-06-18 14:00:00.000,8.26
570195,36081NY07615,2024-06-18 14:00:00.000,7.61
570196,36061NY12380,2024-06-18 14:00:00.000,12.84
570197,36085NY04805,2024-06-18 14:00:00.000,9.03
570198,36061NY08552,2024-06-18 15:00:00.000,10.32
570199,36061NY08454,2024-06-18 15:00:00.000,11.35
570200,36081NY08198,2024-06-18 15:00:00.000,5.36
570201,36005NY11534,2024-06-18 15:00:00.000,11.27
570202,36061NY08653,2024-06-18 15:00:00.000,11.09
570213,36005NY12387,2024-06-18 15:00:00.000,12.11
570214,36061NY09734,2024-06-18 15:00:00.000,11.06
570215,36081NY07615,2024-06-18 15:00:00.000,7.64
570216,36061NY12380,2024-06-18 15:00:00.000,14.62
570217,36085NY04805,2024-06-18 15:00:00.000,10.44
570218,36061NY08552,2024-06-18 16:00:00.000,11.71
570219,36061NY08454,2024-06-18 16:00:00.000,12.95
570220,36061NY09734,2024-06-18 16:00:00.000,13.0
570221,36081NY08198,2024-06-18 16:00:00.000,3.57
570222,36005NY11534,2024-06-18 16:00:00.000,11.5
570223,36061NY08653,2024-06-18 16:00:00.000,13.84
570224,36081NY07615,2024-06-18 16:00:00.000,6.59
570225,36085NY04805,2024-06-18 16:00:00.000,10.08
570236,36005NY12387,2024-06-18 16:00:00.000,10.67
570237,36061NY12380,2024-06-18 16:00:00.000,15.38
570238,36061NY08552,2024-06-18 17:00:00.000,10.27
570239,36061NY08454,2024-06-18 17:00:00.000,12.3
570240,36061NY09734,2024-06-18 17:00:00.000,12.02
570241,36081NY08198,2024-06-18 17:00:00.000,2.89
570242,36005NY11534,2024-06-18 17:00:00.000,10.67
570243,36061NY08653,2024-06-18 17:00:00.000,11.7
570244,36081NY07615,2024-06-18 17:00:00.000,6.1
570245,36085NY04805,2024-06-18 17:00:00.000,10.69
570256,36005NY12387,2024-06-18 17:00:00.000,11.06
570257,36061NY12380,2024-06-18 17:00:00.000,15.55
570258,36061NY08552,2024-06-18 18:00:00.000,9.14
570259,36061NY08454,2024-06-18 18:00:00.000,11.16
570260,36081NY08198,2024-06-18 18:00:00.000,2.26
570261,36005NY11534,2024-06-18 18:00:00.000,9.22
570272,36005NY12387,2024-06-18 18:00:00.000,9.71
570273,36061NY09734,2024-06-18 18:00:00.000,10.05
570274,36061NY08653,2024-06-18 18:00:00.000,11.42
570275,36081NY07615,2024-06-18 18:00:00.000,5.58
570276,36061NY12380,2024-06-18 18:00:00.000,12.99
570277,36085NY04805,2024-06-18 18:00:00.000,9.51
570278,36061NY08552,2024-06-18 19:00:00.000,9.25
570279,36061NY08454,2024-06-18 19:00:00.000,10.52
570280,36061NY09734,2024-06-18 19:00:00.000,9.62
570281,36081NY08198,2024-06-18 19:00:00.000,2.21
570282,36005NY11534,2024-06-18 19:00:00.000,8.63
570283,36061NY08653,2024-06-18 19:00:00.000,9.84
570284,36081NY07615,2024-06-18 19:00:00.000,4.97
570285,36085NY04805,2024-06-18 19:00:00.000,8.83
570296,36005NY12387,2024-06-18 19:00:00.000,8.84
570297,36061NY12380,2024-06-18 19:00:00.000,11.06
570298,36061NY08552,2024-06-18 20:00:00.000,9.27
570299,36061NY08454,2024-06-18 20:00:00.000,10.35
570300,36081NY08198,2024-06-18 20:00:00.000,3.19
570301,36005NY11534,2024-06-18 20:00:00.000,8.11
570302,36061NY08653,2024-06-18 20:00:00.000,10.62
570303,36081NY07615,2024-06-18 20:00:00.000,5.38
570314,36005NY12387,2024-06-18 20:00:00.000,8.36
570315,36061NY09734,2024-06-18 20:00:00.000,10.11
570316,36061NY12380,2024-06-18 20:00:00.000,9.25
570317,36085NY04805,2024-06-18 20:00:00.000,10.09
570318,36061NY08552,2024-06-18 21:00:00.000,11.29
570319,36061NY08454,2024-06-18 21:00:00.000,13.11
